"StoreID","Utility_Socio","Utility_Traffic","Distance"
"SAM'S CLUB",102.670225262918,97.6809384856912,0.0542052989354324
"SAM'S CLUB",103.75957484286,98.8130033364482,0.062314846818152
"SAM'S CLUB",102.996333591627,98.6601101551155,0.0354564443059329
"SAM'S CLUB",101.270864327858,97.6988465194729,0.0627404619818814
"SAM'S CLUB",97.5069634731646,98.5108055829748,0.0617337215729814
"SAM'S CLUB",101.924832283507,97.1136703521614,0.0384489394897938
"SAM'S CLUB",103.983316659461,97.7578557654439,0.0354564443059329
"SAM'S CLUB",102.213097649599,98.6908689109987,0.0541362385801795
"SAM'S CLUB",102.519130748749,99.2302529576041,0.0384489394897938
"SAM'S CLUB",101.702070573903,98.4546064033795,0.0233448594756963
"SAM'S CLUB",102.995156791445,98.3279114434816,0.0458114629310147
"SAM'S CLUB",100.739788077892,97.2209291041922,0.0870501362784721
"SAM'S CLUB",102.244029029311,96.8689317715183,0.0354564443059329
"SAM'S CLUB",100.477431807905,98.2959497046627,0.0384489394897938
"SAM'S CLUB",101.716026137153,97.2711509481758,0.0627404619818814
"SAM'S CLUB",100.824608743676,96.7873423348764,0.026248418562837
"SAM'S CLUB",103.464740005996,99.9321987652625,0.0354564443059329
"The Warehouse @ C.C. Creations",103.038872364162,102.40992387017,0.0194787746793792
"The Warehouse @ C.C. Creations",101.840719766302,103.885989018188,0.020517112897287
"The Warehouse @ C.C. Creations",102.578111506097,101.02736242375,0
"The Warehouse @ C.C. Creations",106.719555440272,101.576925981652,0.0253007411820204
"The Warehouse @ C.C. Creations",107.000161933143,102.569954842618,0.0253007411820204
"The Warehouse @ C.C. Creations",101.392306026023,101.665366607813,0
"The Warehouse @ C.C. Creations",102.32323367561,101.75073600818,0.0194787746793792
"The Warehouse @ C.C. Creations",105.983075804144,102.625894125125,0.0253007411820204
"The Warehouse @ C.C. Creations",99.4260589782982,103.920195246877,0.052814756307401
"The Warehouse @ C.C. Creations",101.653556902143,102.213706896229,0
"The Warehouse @ C.C. Creations",102.676291315341,103.302940154863,0.0194787746793792
"The Warehouse @ C.C. Creations",108.138082735199,102.406645924575,0.0253007411820204
"The Warehouse @ C.C. Creations",106.307416499549,101.538283300838,0.0253007411820204
"The Warehouse @ C.C. Creations",103.751042586244,102.316917432349,0.0303765930104001
"The Warehouse @ C.C. Creations",104.892576493587,100.493661413202,0.0194787746793792
"The Warehouse @ C.C. Creations",102.461433701011,103.649203315697,0.0194787746793792
"The Warehouse @ C.C. Creations",101.576866416433,103.16417979924,0.0120909228514539
"The Warehouse @ C.C. Creations",102.294928960765,104.053968171081,0.0194787746793792
"The Warehouse @ C.C. Creations",102.345503391189,103.292439939233,0.0106443038306878
"The Warehouse @ C.C. Creations",101.729545255321,103.366591890852,0.0330659648195852
"The Warehouse @ C.C. Creations",102.271307191045,101.979875331616,0.00960942128590137
"The Warehouse @ C.C. Creations",104.256392351898,102.537481166411,0.00960942128590137
"The Warehouse @ C.C. Creations",103.343943407938,102.94863365465,0.00960942128590137
"The Warehouse @ C.C. Creations",103.133972452152,102.926927204611,0
"The Warehouse @ C.C. Creations",101.012832664809,101.289366036908,0.00960942128590137
"The Warehouse @ C.C. Creations",102.375024762533,102.023126140133,0.00960942128590137
"The Warehouse @ C.C. Creations",101.878231446654,101.780028605307,0.00960942128590137
"The Warehouse @ C.C. Creations",100.970667274062,101.975870820094,0.00960942128590137
"The Warehouse @ C.C. Creations",103.657500907284,101.903433521437,0.0194787746793792
"The Warehouse @ C.C. Creations",103.401315173393,102.114641877283,0.0194787746793792
"The Warehouse @ C.C. Creations",103.483186612517,100.47087595968,0.0194787746793792
"The Warehouse @ C.C. Creations",102.937693488724,103.762356714237,0.0194787746793792
"The Warehouse @ C.C. Creations",102.417947281009,103.02428076074,0.0194787746793792
"The Warehouse @ C.C. Creations",104.53483534487,100.049476046955,0.0194787746793792
"The Warehouse @ C.C. Creations",99.9340955745285,101.689045203162,0.0265769206229804
"The Warehouse @ C.C. Creations",104.316297553766,103.378628254369,0.0330659648195852
"The Warehouse @ C.C. Creations",102.47173034014,102.098001886341,0.0330659648195852
"The Warehouse @ C.C. Creations",101.891176754634,101.910148221973,0.0330659648195852
"The Warehouse @ C.C. Creations",102.720542105506,101.250172524525,0.0330659648195852
"The Warehouse @ C.C. Creations",103.957999715494,101.677899359904,0.0330659648195852
"The Warehouse @ C.C. Creations",104.512903445911,102.955265861053,0.0330659648195852
"The Warehouse @ C.C. Creations",103.068037569745,102.379766298836,0.00960942128590137
"The Warehouse @ C.C. Creations",101.169855076992,101.842037416665,0.0106443038306878
"The Warehouse @ C.C. Creations",101.840144517466,102.10065475133,0.0194787746793792
"The Warehouse @ C.C. Creations",99.9310459702023,103.92765750018,0.0106443038306878
"The Warehouse @ C.C. Creations",107.684003405411,101.395656010577,0.0253007411820204
"The Warehouse @ C.C. Creations",101.922316470216,101.605949819005,0.0246644581035115
"The Warehouse @ C.C. Creations",101.492098829895,102.660754215903,0.0246644581035115
"The Warehouse @ C.C. Creations",103.337801122536,102.876393393766,0
"The Warehouse @ C.C. Creations",101.069481784851,101.993544796788,0
"The Warehouse @ C.C. Creations",104.41129810297,102.552717529099,0
"The Warehouse @ C.C. Creations",102.039960316161,102.385926172051,0
"The Warehouse @ C.C. Creations",101.149353564912,103.231401528758,0.0197503554125033
"The Warehouse @ C.C. Creations",103.603325321472,100.538071571575,0.0303765930104001
"The Warehouse @ C.C. Creations",101.8271289835,102.755322032293,0.0330659648195852
"The Warehouse @ C.C. Creations",101.850509116563,104.302326528682,0.0330659648195852
"The Warehouse @ C.C. Creations",102.425750192535,102.026129156053,0.0330659648195852
"The Warehouse @ C.C. Creations",102.25770177351,101.341453125587,0.0330659648195852
"The Warehouse @ C.C. Creations",101.895235763939,101.417070088087,0.0330659648195852
"The Warehouse @ C.C. Creations",103.053343410953,103.574532947931,0.0330659648195852
"The Warehouse @ C.C. Creations",103.869653946722,100.509968186516,0.0330659648195852
"The Warehouse @ C.C. Creations",104.587385944052,103.549562981365,0.0330659648195852
"The Warehouse @ C.C. Creations",102.825011985186,101.604728577678,0.0330659648195852
"The Warehouse @ C.C. Creations",102.777774415358,101.68734564301,0.0330659648195852
"The Warehouse @ C.C. Creations",98.8311643355591,102.603969798129,0.0622108435694269
"The Warehouse @ C.C. Creations",99.1722590556441,102.648667207424,0.0622108435694269
"The Warehouse @ C.C. Creations",103.45241525821,101.190905300739,0.0330659648195852
"The Warehouse @ C.C. Creations",103.576074296137,102.045209377422,0.0367838692767611
"The Warehouse @ C.C. Creations",102.069785595428,102.142379044772,0.0330659648195852
"The Warehouse @ C.C. Creations",102.582130124786,103.365001947325,0
"The Warehouse @ C.C. Creations",101.704340475833,101.198927134227,0
"The Warehouse @ C.C. Creations",107.054568190497,102.470848019948,0.0253007411820204
"The Warehouse @ C.C. Creations",105.498520950279,101.666387939826,0.0253007411820204
"The Warehouse @ C.C. Creations",106.655979169355,103.509960007056,0.0253007411820204
"The Warehouse @ C.C. Creations",99.0655932620877,103.458078999986,0.0847260726620212
"The Warehouse @ C.C. Creations",97.5266039452976,102.589284874281,0.0847260726620212
"The Warehouse @ C.C. Creations",97.2156517561259,103.307546270504,0.0847260726620212
"The Warehouse @ C.C. Creations",103.515696567285,102.439363869851,0.0194787746793792
"The Warehouse @ C.C. Creations",103.555520913616,102.898832128523,0.0194787746793792
"The Warehouse @ C.C. Creations",101.775536533314,102.951959159762,0.0106443038306878
"The Warehouse @ C.C. Creations",99.821356292344,100.3853415155,0.0106443038306878
"The Warehouse @ C.C. Creations",101.833213025419,105.525261421797,0.0330659648195852
"The Warehouse @ C.C. Creations",101.973645953354,104.581771744347,0.0197503554125033
"The Warehouse @ C.C. Creations",101.363733286685,103.080276639404,0.0197503554125033
"The Warehouse @ C.C. Creations",102.988931814184,103.867272035123,0.00960942128590137
"The Warehouse @ C.C. Creations",101.508815026534,101.962995781888,0.0330659648195852
"The Warehouse @ C.C. Creations",102.953736403226,103.393464885238,0
"The Warehouse @ C.C. Creations",98.1339526254799,102.80760072532,0.0622108435694269
"The Warehouse @ C.C. Creations",105.844300872857,102.605088193235,0.0253007411820204
"The Warehouse @ C.C. Creations",106.754995223369,101.623524980185,0.0253007411820204
"The Warehouse @ C.C. Creations",106.848229291099,102.781301708281,0.0253007411820204
"The Warehouse @ C.C. Creations",103.359935720382,103.3555126695,0.0194787746793792
"The Warehouse @ C.C. Creations",103.247439130009,102.459100549189,0.00960942128590137
"The Warehouse @ C.C. Creations",103.220478037905,102.197340131715,0
"The Warehouse @ C.C. Creations",102.405356241949,101.401516956217,0.0246644581035115
"The Warehouse @ C.C. Creations",98.927443680745,103.300341027781,0.0622108435694269
"The Warehouse @ C.C. Creations",98.7572110057295,101.478320772027,0.0622108435694269
"The Warehouse @ C.C. Creations",98.8139276357324,103.857929582436,0.0241450503089132
"The Warehouse @ C.C. Creations",101.785109881692,101.026892384604,0.0197503554125033
"The Warehouse @ C.C. Creations",98.2948903645404,102.4712272148,0.0622108435694269
"The Warehouse @ C.C. Creations",101.77856986708,102.591900517057,0.0330659648195852
"The Warehouse @ C.C. Creations",103.917483503452,101.145726854642,0.0330659648195852
"The Warehouse @ C.C. Creations",101.367219946541,102.431336335875,0.0133012400117336
"The Warehouse @ C.C. Creations",104.08883445979,102.251741230856,0.0120909228514539
"The Warehouse @ C.C. Creations",102.715871688985,102.435954145319,0.0194787746793792
"The Warehouse @ C.C. Creations",106.674601748601,102.06447283888,0.0253007411820204
"The Warehouse @ C.C. Creations",101.298007011061,102.447103502843,0.0133012400117336
"The Warehouse @ C.C. Creations",102.924422277096,102.572200149468,0.034756121554764
"The Warehouse @ C.C. Creations",102.394812562208,103.135888443072,0.0120909228514539
"The Warehouse @ C.C. Creations",102.827982443857,100.861610473891,0.0194787746793792
"The Warehouse @ C.C. Creations",103.648779866925,102.558471724514,0.0101426906967524
"The Warehouse @ C.C. Creations",97.3814945294648,101.974008282932,0.038443909356107
"The Warehouse @ C.C. Creations",101.976770288218,101.517579305753,0.020517112897287
"The Warehouse @ C.C. Creations",103.72230453294,103.765560640846,0.0194787746793792
"The Warehouse @ C.C. Creations",103.448234506947,101.501249788486,0.0197503554125033
"The Warehouse @ C.C. Creations",101.132995250724,101.85207606202,0.020517112897287
"The Warehouse @ C.C. Creations",104.94835519145,101.304670084797,0.0330659648195852
"The Warehouse @ C.C. Creations",102.584727429456,102.291687253281,0.00960942128590137
"The Warehouse @ C.C. Creations",100.859178027766,101.07606650028,0.0779644927059164
"The Warehouse @ C.C. Creations",104.21746108111,102.17479288663,0.0194787746793792
"The Warehouse @ C.C. Creations",101.456451622012,101.890883407736,0.020517112897287
"The Warehouse @ C.C. Creations",102.450941959996,100.919534168041,0.0101426906967524
"The Warehouse @ C.C. Creations",100.313308122512,101.023443629188,0.0265769206229804
"The Warehouse @ C.C. Creations",104.108909427284,101.926182050392,0.0194787746793792
"Best Buy",104.212397192299,104.265191061848,0
"Best Buy",102.579392111335,104.472561960092,0.0196097200247629
"Best Buy",102.679406652311,101.491331847377,0.0194787746793792
"Best Buy",106.821771585859,102.732124606665,0.0168197471731886
"Best Buy",108.768795211113,103.371982882832,0.0168197471731886
"Best Buy",103.309288329308,103.369946758478,0.0194787746793792
"Best Buy",104.855460050545,103.832499087325,0
"Best Buy",108.570080570741,104.578530811985,0.0168197471731886
"Best Buy",98.7499100512313,103.817863847116,0.0354564443059329
"Best Buy",101.585583188403,102.749994561165,0.0194787746793792
"Best Buy",103.206475796919,104.707268358313,0
"Best Buy",107.067515948466,103.401526459483,0.0168197471731886
"Best Buy",107.179991108125,103.726617822387,0.0168197471731886
"Best Buy",103.823135493914,105.252511154838,0.0403168767095138
"Best Buy",103.22269556025,104.06880517206,0
"Best Buy",104.977049423324,104.060445071539,0
"Best Buy",103.120618610239,103.654561222664,0.0270833787125993
"Best Buy",102.895136139144,102.233739620992,0
"Best Buy",102.096763159754,104.014031925674,0.0149752407676738
"Best Buy",103.311065948122,102.620367632744,0.0137372716621591
"Best Buy",102.772442123897,102.987249906727,0.0107400077104263
"Best Buy",101.680899546491,104.411663794554,0.0107400077104263
"Best Buy",103.213240397538,104.851937825054,0.0107400077104263
"Best Buy",103.033583811142,104.042651404577,0.0194787746793792
"Best Buy",102.750106274642,103.473449585672,0.0107400077104263
"Best Buy",102.034426655709,106.038335198189,0.0107400077104263
"Best Buy",101.852524762844,102.13661364421,0.0107400077104263
"Best Buy",103.241726818453,103.854995652034,0.0107400077104263
"Best Buy",102.713413882276,103.449495750729,0
"Best Buy",104.214210279933,103.737643002804,0
"Best Buy",103.378288764092,104.486438443799,0
"Best Buy",102.801589129389,103.302274963146,0
"Best Buy",104.666067467626,103.261286646417,0
"Best Buy",103.907574772355,103.317866136257,0
"Best Buy",101.81847849417,103.669735505759,0.011471474878582
"Best Buy",102.73453671131,102.518183494466,0.0137372716621591
"Best Buy",104.363731682557,105.537148112867,0.0137372716621591
"Best Buy",103.639539202423,103.732410638735,0.0137372716621591
"Best Buy",103.506284605059,103.06212657438,0.0137372716621591
"Best Buy",103.206460536543,103.835023119929,0.0137372716621591
"Best Buy",104.03713602083,102.55191537915,0.0137372716621591
"Best Buy",104.967234726753,104.291441987786,0.0107400077104263
"Best Buy",101.146731680823,103.893230169064,0.0149752407676738
"Best Buy",103.428315733881,103.66762171131,0
"Best Buy",101.149337122912,102.255812953766,0.0149752407676738
"Best Buy",106.19828305271,103.95658127925,0.0168197471731886
"Best Buy",102.448106618617,103.825835168785,0.0423118286044175
"Best Buy",103.222521700837,102.664846432799,0.0423118286044175
"Best Buy",103.554644412098,104.203263449312,0.0194787746793792
"Best Buy",102.572828746605,102.06274956459,0.0194787746793792
"Best Buy",102.127239905489,103.011158307321,0.0194787746793792
"Best Buy",101.384745910834,103.337834185107,0.0194787746793792
"Best Buy",101.425156153085,104.312211627128,0.0310931253181454
"Best Buy",102.282516746959,102.702361777461,0.0403168767095138
"Best Buy",103.087799074722,102.497473661153,0.0137372716621591
"Best Buy",104.731925477444,104.961034813541,0.0137372716621591
"Best Buy",102.97218035912,103.69203089564,0.0137372716621591
"Best Buy",104.061827223698,103.173581014541,0.0137372716621591
"Best Buy",103.380715443239,102.703277550065,0.0137372716621591
"Best Buy",101.771704854292,103.883993387233,0.0137372716621591
"Best Buy",101.108479644762,103.755361184215,0.0137372716621591
"Best Buy",102.768048451901,104.614211582032,0.0137372716621591
"Best Buy",103.178335135555,101.504947103705,0.0137372716621591
"Best Buy",101.994900390325,103.497282654959,0.0137372716621591
"Best Buy",98.3535600479427,103.083417004137,0.0801873442885422
"Best Buy",99.3044858434309,103.378455879369,0.0801873442885422
"Best Buy",103.116429462093,103.574498669295,0.0137372716621591
"Best Buy",100.183164583138,104.917887274855,0.055118789772269
"Best Buy",101.841371107146,104.411841527196,0.0137372716621591
"Best Buy",103.115378273982,103.895210123257,0.0194787746793792
"Best Buy",101.615519437365,103.285268438137,0.0194787746793792
"Best Buy",107.768326657015,104.160238008395,0.0168197471731886
"Best Buy",104.203166886344,103.820967992676,0.0168197471731886
"Best Buy",106.327640055976,103.860165958097,0.0168197471731886
"Best Buy",97.4583542391964,103.716024629168,0.0992805688817254
"Best Buy",95.4280721557709,103.077613758766,0.0992805688817254
"Best Buy",94.6211348161219,102.292936632717,0.0992805688817254
"Best Buy",103.018378626334,103.59557314284,0
"Best Buy",104.861655450391,103.274491472643,0
"Best Buy",101.544973958106,103.700480856959,0.0149752407676738
"Best Buy",101.538016215655,104.509871471954,0.0149752407676738
"Best Buy",103.718258961914,103.304131324084,0.0137372716621591
"Best Buy",102.595177498853,103.750106929411,0.0310931253181454
"Best Buy",102.482436724445,103.32899538533,0.0310931253181454
"Best Buy",104.674684846568,102.699361890959,0.0107400077104263
"Best Buy",103.889938649891,104.131162988043,0.0137372716621591
"Best Buy",101.92047305394,104.926088773948,0.0194787746793792
"Best Buy",100.025279851105,103.729065577945,0.0801873442885422
"Best Buy",108.880335361498,103.608431987449,0.0168197471731886
"Best Buy",107.369556896208,103.979383981651,0.0168197471731886
"Best Buy",107.032199452667,105.085470673278,0.0168197471731886
"Best Buy",104.700718996405,104.029942937371,0
"Best Buy",101.427369289298,103.419458253255,0.0107400077104263
"Best Buy",103.105128468439,104.520024707142,0.0194787746793792
"Best Buy",103.20080997774,104.042607372376,0.0423118286044175
"Best Buy",97.7973279693901,102.764617731144,0.0801873442885422
"Best Buy",99.6234544410265,102.021793866564,0.0801873442885422
"Best Buy",99.5649312467642,104.465468786674,0.0435928795884146
"Best Buy",102.567603094173,104.134637553961,0.0310931253181454
"Best Buy",98.5477230718114,105.169343265336,0.0801873442885422
"Best Buy",103.593577330017,103.70293035753,0.0137372716621591
"Best Buy",102.44607801192,104.35218493165,0.0137372716621591
"Best Buy",103.089247152218,103.986744155944,0.0204911388312139
"Best Buy",103.818636633927,103.771996870459,0.0270833787125993
"Best Buy",104.116988363544,104.069219959948,0
"Best Buy",106.634742209457,104.077283013525,0.0168197471731886
"Best Buy",101.986649118188,103.503150491867,0.0204911388312139
"Best Buy",101.054419080933,103.460225638074,0.02729505660335
"Best Buy",102.149923990788,103.679410034502,0.0270833787125993
"Best Buy",103.618814252087,104.273963190541,0
"Best Buy",102.272343693728,104.471722956054,0.0295437656435343
"Best Buy",97.1465806605148,103.684301945881,0.0474485979153226
"Best Buy",101.273804985897,104.491777796895,0.0196097200247629
"Best Buy",103.642124674436,103.401394620134,0
"Best Buy",100.628359131339,102.723604297258,0.0310931253181454
"Best Buy",101.427626299319,101.652587312877,0.0196097200247629
"Best Buy",102.633146399283,102.846883421905,0.0137372716621591
"Best Buy",101.414132386866,104.220301328947,0.0107400077104263
"Best Buy",99.6718518118226,103.637587589821,0.0844108190947081
"Best Buy",104.789934735253,102.742691385442,0
"Best Buy",101.371328708381,102.926382583252,0.0196097200247629
"Best Buy",103.328880004489,103.343100194981,0.0295437656435343
"Best Buy",100.458188451029,104.124793297816,0.011471474878582
"Best Buy",102.30728736992,104.422094238565,0
"MSC Forsyth Galleries",103.822992712869,106.416772153662,0.0168197471731886
"MSC Forsyth Galleries",100.319896879299,107.751712656811,0.0353058135858551
"MSC Forsyth Galleries",102.640700695063,106.851146397681,0.0253007411820204
"MSC Forsyth Galleries",107.613672840305,107.966855690581,0
"MSC Forsyth Galleries",105.810308804556,106.780584059882,0
"MSC Forsyth Galleries",102.708250333969,106.12164140059,0.0253007411820204
"MSC Forsyth Galleries",102.218978875726,105.529969492409,0.0168197471731886
"MSC Forsyth Galleries",107.807564243992,106.123557998689,0
"MSC Forsyth Galleries",98.2739418691858,108.403815953759,0.0472276899190467
"MSC Forsyth Galleries",102.213751547735,105.861038988125,0.0253007411820204
"MSC Forsyth Galleries",102.7074820578,105.236310506249,0.0168197471731886
"MSC Forsyth Galleries",106.331116732717,106.678113361987,0
"MSC Forsyth Galleries",107.015773874199,106.105547098796,0
"MSC Forsyth Galleries",104.055335735007,105.826830908156,0.0299045098538663
"MSC Forsyth Galleries",104.124907054937,106.743496296545,0.0168197471731886
"MSC Forsyth Galleries",103.765064702372,107.380719124658,0.0168197471731886
"MSC Forsyth Galleries",103.364967625115,106.436047913214,0.0249673630806284
"MSC Forsyth Galleries",105.766601112732,107.486652605887,0.0168197471731886
"MSC Forsyth Galleries",102.248527877583,106.697921771176,0.0276687291113874
"MSC Forsyth Galleries",102.98504170258,106.589768422653,0.0239919958763289
"MSC Forsyth Galleries",101.056784087416,106.681468445278,0.0169604441006115
"MSC Forsyth Galleries",102.737196605004,106.357303458475,0.0169604441006115
"MSC Forsyth Galleries",102.79740622201,107.043417356391,0.0169604441006115
"MSC Forsyth Galleries",103.75955088395,107.096634827046,0.0253007411820204
"MSC Forsyth Galleries",101.770110501385,106.809861116964,0.0169604441006115
"MSC Forsyth Galleries",104.427497509601,106.103305088608,0.0169604441006115
"MSC Forsyth Galleries",104.063166422243,107.300905885183,0.0169604441006115
"MSC Forsyth Galleries",103.791946299298,105.837905552843,0.0169604441006115
"MSC Forsyth Galleries",102.79219654703,105.710892574496,0.0168197471731886
"MSC Forsyth Galleries",104.331120302151,106.401041767823,0.0168197471731886
"MSC Forsyth Galleries",103.431494338149,106.010484100297,0.0168197471731886
"MSC Forsyth Galleries",104.091019133721,106.467638021216,0.0168197471731886
"MSC Forsyth Galleries",104.383454732739,107.444021252225,0.0168197471731886
"MSC Forsyth Galleries",104.194016554216,107.902604853933,0.0168197471731886
"MSC Forsyth Galleries",99.4495072881642,106.514579892199,0.0276966089028932
"MSC Forsyth Galleries",104.501210873303,106.468281723841,0.0239919958763289
"MSC Forsyth Galleries",104.293751320465,106.08166943821,0.0239919958763289
"MSC Forsyth Galleries",104.32223191382,106.809009573763,0.0239919958763289
"MSC Forsyth Galleries",103.405358033628,107.13858012264,0.0239919958763289
"MSC Forsyth Galleries",103.168352871649,106.181977738984,0.0239919958763289
"MSC Forsyth Galleries",103.29538488007,107.914721760041,0.0239919958763289
"MSC Forsyth Galleries",102.843288497544,107.168928410833,0.0169604441006115
"MSC Forsyth Galleries",102.644126942386,105.075975648508,0.0276687291113874
"MSC Forsyth Galleries",102.857985132463,106.897029643428,0.0168197471731886
"MSC Forsyth Galleries",100.892333607305,106.700816913208,0.0276687291113874
"MSC Forsyth Galleries",107.55095886846,106.929737365741,0
"MSC Forsyth Galleries",101.710413572167,106.761132138594,0.0498349797746419
"MSC Forsyth Galleries",101.699993918588,106.71243156142,0.0498349797746419
"MSC Forsyth Galleries",101.632088442517,107.54020823664,0.0253007411820204
"MSC Forsyth Galleries",102.624016741624,106.067049814286,0.0253007411820204
"MSC Forsyth Galleries",102.763713019056,107.128803848473,0.0253007411820204
"MSC Forsyth Galleries",103.237656148852,106.993240030908,0.0253007411820204
"MSC Forsyth Galleries",102.858636676433,106.221062943242,0.0431686071538053
"MSC Forsyth Galleries",103.048926926824,106.776723189823,0.0299045098538663
"MSC Forsyth Galleries",102.847239009407,107.996034491027,0.0239919958763289
"MSC Forsyth Galleries",101.630172489059,107.764680176931,0.0239919958763289
"MSC Forsyth Galleries",102.925061503616,107.304426697422,0.0239919958763289
"MSC Forsyth Galleries",103.752279518345,106.153437287513,0.0239919958763289
"MSC Forsyth Galleries",101.382413387379,107.818618359852,0.0239919958763289
"MSC Forsyth Galleries",102.862041945473,106.496122125197,0.0239919958763289
"MSC Forsyth Galleries",102.866040326731,107.286718123512,0.0239919958763289
"MSC Forsyth Galleries",104.694046539791,107.893239233388,0.0239919958763289
"MSC Forsyth Galleries",102.420889561579,109.19694949107,0.0239919958763289
"MSC Forsyth Galleries",100.035584730453,107.172753452045,0.0239919958763289
"MSC Forsyth Galleries",97.2029380336813,107.137666453424,0.0868336374091192
"MSC Forsyth Galleries",99.5696443111954,106.305173762747,0.0868336374091192
"MSC Forsyth Galleries",103.355608446406,106.330337239247,0.0239919958763289
"MSC Forsyth Galleries",99.8988346570586,106.758798318979,0.0614031912301702
"MSC Forsyth Galleries",103.258535191371,106.681732793707,0.0239919958763289
"MSC Forsyth Galleries",102.107570762153,107.205299785649,0.0253007411820204
"MSC Forsyth Galleries",102.89124947708,107.856887371327,0.0253007411820204
"MSC Forsyth Galleries",107.092328288913,105.975787116301,0
"MSC Forsyth Galleries",108.600235915658,107.636602067747,0
"MSC Forsyth Galleries",106.721003825506,105.735819725035,0
"MSC Forsyth Galleries",97.1024938485056,106.661594093681,0.109973929583917
"MSC Forsyth Galleries",98.0109164070831,107.017280771088,0.109973929583917
"MSC Forsyth Galleries",97.9127028990719,107.823216667487,0.109973929583917
"MSC Forsyth Galleries",102.860496053164,106.438218813869,0.0168197471731886
"MSC Forsyth Galleries",104.397037131637,108.200442504751,0.0168197471731886
"MSC Forsyth Galleries",101.076945055594,108.058329679661,0.0276687291113874
"MSC Forsyth Galleries",100.52043969505,107.358588572966,0.0276687291113874
"MSC Forsyth Galleries",103.810150605556,106.134817277691,0.0239919958763289
"MSC Forsyth Galleries",101.53309705866,108.564628315847,0.0431686071538053
"MSC Forsyth Galleries",102.080783735203,106.958907262746,0.0431686071538053
"MSC Forsyth Galleries",103.413580573982,106.927817050611,0.0169604441006115
"MSC Forsyth Galleries",104.435975455754,106.752980799334,0.0239919958763289
"MSC Forsyth Galleries",102.449415237231,107.325040160305,0.0253007411820204
"MSC Forsyth Galleries",98.2277528526361,105.564805399456,0.0868336374091192
"MSC Forsyth Galleries",107.776074080173,105.727000704223,0
"MSC Forsyth Galleries",106.669434801257,107.371668497883,0
"MSC Forsyth Galleries",105.857477439944,107.601340140169,0
"MSC Forsyth Galleries",104.951003679788,107.955106691653,0.0168197471731886
"MSC Forsyth Galleries",103.063182670223,108.154383422772,0.0169604441006115
"MSC Forsyth Galleries",102.275490510224,105.104975408976,0.0253007411820204
"MSC Forsyth Galleries",99.8514561936835,107.83471672041,0.0498349797746419
"MSC Forsyth Galleries",97.8820010305417,107.032324691297,0.0868336374091192
"MSC Forsyth Galleries",98.5237413053685,105.620942009448,0.0868336374091192
"MSC Forsyth Galleries",98.6358367910753,105.821641455911,0.045520943525587
"MSC Forsyth Galleries",102.711172979262,106.863838762749,0.0431686071538053
"MSC Forsyth Galleries",99.8942889868416,107.743396814708,0.0868336374091192
"MSC Forsyth Galleries",102.203691802455,105.722343045706,0.0239919958763289
"MSC Forsyth Galleries",102.533005520323,108.23822671208,0.0239919958763289
"MSC Forsyth Galleries",104.647356844771,108.721285028832,0.0159115658402933
"MSC Forsyth Galleries",103.636700726706,105.909828784215,0.0249673630806284
"MSC Forsyth Galleries",103.052337012058,105.153851488601,0.0168197471731886
"MSC Forsyth Galleries",106.234369400422,105.440462168466,0
"MSC Forsyth Galleries",102.652969412225,105.996200928885,0.0159115658402933
"MSC Forsyth Galleries",104.35401051369,106.162512986457,0.0107489498207988
"MSC Forsyth Galleries",104.640047523957,106.127652713558,0.0249673630806284
"MSC Forsyth Galleries",103.418576361775,107.665536067708,0.0168197471731886
"MSC Forsyth Galleries",103.943032799767,106.128335906295,0.032714668578634
"MSC Forsyth Galleries",98.0944105413027,105.635367983628,0.0612169038499961
"MSC Forsyth Galleries",104.385140171285,105.515594514621,0.0353058135858551
"MSC Forsyth Galleries",104.082290498573,106.502288752889,0.0168197471731886
"MSC Forsyth Galleries",102.912918767264,106.836926862186,0.0431686071538053
"MSC Forsyth Galleries",102.474088232859,105.118926339326,0.0353058135858551
"MSC Forsyth Galleries",101.475248173319,107.650177007632,0.0239919958763289
"MSC Forsyth Galleries",102.057059856648,105.486055270123,0.0169604441006115
"MSC Forsyth Galleries",99.3576832954139,108.133306096411,0.0996168039321133
"MSC Forsyth Galleries",103.532197597672,106.603597788699,0.0168197471731886
"MSC Forsyth Galleries",102.902339653876,107.454957958581,0.0353058135858551
"MSC Forsyth Galleries",102.59124727141,106.778788590693,0.032714668578634
"MSC Forsyth Galleries",101.416077090357,106.413215741986,0.0276966089028932
"MSC Forsyth Galleries",102.905123779811,106.959450455696,0.0168197471731886
"J Wayne Stark University Center Galleries",103.065648544717,106.464475026662,0.0168197471731886
"J Wayne Stark University Center Galleries",100.729643412606,107.86271365831,0.0353058135858551
"J Wayne Stark University Center Galleries",101.262955727867,107.347180259135,0.0253007411820204
"J Wayne Stark University Center Galleries",107.042632407907,106.190400777174,0
"J Wayne Stark University Center Galleries",107.524715795582,106.614743639518,0
"J Wayne Stark University Center Galleries",102.552379840947,107.160505239794,0.0253007411820204
"J Wayne Stark University Center Galleries",104.112078207676,106.898666535926,0.0168197471731886
"J Wayne Stark University Center Galleries",107.945556042247,105.961355338508,0
"J Wayne Stark University Center Galleries",99.7543602962141,106.517276017709,0.0472276899190467
"J Wayne Stark University Center Galleries",102.79491739551,106.715982155128,0.0253007411820204
